,id,created,pids.doi.identifier,metadata.title,metadata.description,metadata.resource_type.title.en,metadata.publication_date,metadata.creators.person_or_org.type,metadata.creators.person_or_org.name,metadata.rights.id,OpenAlex_ID,ListofAlexIds,ListofNames,ListofOrcids
569,7864259,2023-04-25T17:37:56.689007+00:00,10.5281/zenodo.7864259,"Regulatory imbalance between LRRK2 kinase, PPM1H phosphatase, and Arf6 GTPase disrupts the axonal transport of autophagosomes","<p>Gain-of-function mutations in the <em>LRRK2</em> gene cause Parkinson&rsquo;s disease, increasing phosphorylation of RAB GTPases through hyperactive kinase activity. We find that LRRK2-hyperphosphorylated RABs disrupt the axonal transport of autophagosomes by perturbing the coordinated regulation of cytoplasmic dynein and kinesin motors. In iPSC-derived human neurons, knock-in of the strongly-hyperactive <em>LRRK2</em>-p.R1441H mutation caused striking impairments in autophagosome transport, inducing frequent directional reversals and pauses. Knock-out of the opposing Protein Phosphatase 1H (PPM1H) phenocopied the effect of hyperactive LRRK2. Overexpression of ADP-ribosylation factor 6 (ARF6), a GTPase that acts as a switch for selective activation of dynein or kinesin, attenuated transport defects in both p.R1441H knock-in and PPM1H knock-out neurons. Together, these findings support a model where a regulatory imbalance between LRRK2-hyperphosphorylated RABs and ARF6 induces an unproductive &ldquo;tug-of-war&rdquo; between dynein and kinesin, disrupting processive autophagosome transport. This disruption may contribute to PD pathogenesis by impairing the essential homeostatic functions of axonal autophagy.</p>

<p>&nbsp;</p>",Journal article,2023-03-16 00:00:00,"personal
personal
personal
personal
personal","Dan Dou
Erin M. Smith
Chantell S. Evans
C. Alexander Boecker
Erika L. F. Holzbaur",cc-by-4.0,W4367038981,A5072866258,C. Alexander Boecker,0000-0001-9701-5273
570,7864259,2023-04-25T17:37:56.689007+00:00,10.5281/zenodo.7864259,"Regulatory imbalance between LRRK2 kinase, PPM1H phosphatase, and Arf6 GTPase disrupts the axonal transport of autophagosomes","<p>Gain-of-function mutations in the <em>LRRK2</em> gene cause Parkinson&rsquo;s disease, increasing phosphorylation of RAB GTPases through hyperactive kinase activity. We find that LRRK2-hyperphosphorylated RABs disrupt the axonal transport of autophagosomes by perturbing the coordinated regulation of cytoplasmic dynein and kinesin motors. In iPSC-derived human neurons, knock-in of the strongly-hyperactive <em>LRRK2</em>-p.R1441H mutation caused striking impairments in autophagosome transport, inducing frequent directional reversals and pauses. Knock-out of the opposing Protein Phosphatase 1H (PPM1H) phenocopied the effect of hyperactive LRRK2. Overexpression of ADP-ribosylation factor 6 (ARF6), a GTPase that acts as a switch for selective activation of dynein or kinesin, attenuated transport defects in both p.R1441H knock-in and PPM1H knock-out neurons. Together, these findings support a model where a regulatory imbalance between LRRK2-hyperphosphorylated RABs and ARF6 induces an unproductive &ldquo;tug-of-war&rdquo; between dynein and kinesin, disrupting processive autophagosome transport. This disruption may contribute to PD pathogenesis by impairing the essential homeostatic functions of axonal autophagy.</p>

<p>&nbsp;</p>",Journal article,2023-03-16 00:00:00,"personal
personal
personal
personal
personal","Dan Dou
Erin M. Smith
Chantell S. Evans
C. Alexander Boecker
Erika L. F. Holzbaur",cc-by-4.0,W4367038981,A5075390520,Erika L.F. Holzbaur,0000-0001-5389-4114
571,7434965,2023-02-10T11:09:34.040511+00:00,10.5281/zenodo.7434965,Novel green fluorescent polyamines to analyze ATP13A2 and ATP13A3 activity in the mammalian polyamine transport system.,<p>Raw data associated with each Figure and Supplementary Figures from &quot;Novel green fluorescent polyamines to analyze ATP13A2 and ATP13A3 activity in the mammalian polyamine transport system&quot;.</p>,Journal article,2022-12-13 00:00:00,"personal
personal","Houdou, Marine
Vangheluwe, Peter",cc-by-4.0,W4319831912,A5014957051,Marine Houdou,0000-0002-9766-3163
572,7434965,2023-02-10T11:09:34.040511+00:00,10.5281/zenodo.7434965,Novel green fluorescent polyamines to analyze ATP13A2 and ATP13A3 activity in the mammalian polyamine transport system.,<p>Raw data associated with each Figure and Supplementary Figures from &quot;Novel green fluorescent polyamines to analyze ATP13A2 and ATP13A3 activity in the mammalian polyamine transport system&quot;.</p>,Journal article,2022-12-13 00:00:00,"personal
personal","Houdou, Marine
Vangheluwe, Peter",cc-by-4.0,W4319831912,A5008583951,Peter Vangheluwe,0000-0002-7822-2944
573,8359416,2023-09-19T13:43:02.776231+00:00,10.5281/zenodo.8359416,Neuromelanin accumulation drives endogenous synucleinopathy in non-human primates,"<p>Although neuromelanin (NMel) is a dark pigment characteristic of dopaminergic neurons in the human substantia nigra pars compacta (SNpc), its potential role in the pathogenesis of Parkinson&rsquo;s disease (PD) has often been neglected since most commonly used laboratory animals lack NMel. Here we took advantage of adeno-associated viral vectors encoding the human tyrosinase gene for triggering a time-dependent NMel accumulation within SNpc dopaminergic neurons in macaques up to similar levels of pigmentation as observed in elderly humans. Furthermore, NMel accumulation induced an endogenous synucleinopathy mimicking intracellular inclusions typically observed in PD together with a progressive degeneration of NMel-expressing dopaminergic neurons. Moreover, Lewy body-like intracellular inclusions were observed in cortical areas of the frontal lobe receiving dopaminergic innervation, supporting a circuit-specific anterograde spread of endogenous synucleinopathy by permissive trans-synaptic templating. In summary, the conducted strategy resulted in the development and characterization of a new macaque model of PD matching the known neuropathology of this disorder with unprecedented accuracy. Most importantly, evidence is provided showing that intracellular aggregation of endogenous alpha-synuclein is triggered by NMel accumulation, therefore any therapeutic approach intended to decrease NMel levels may provide appealing choices for the successful implementation of novel PD therapeutics.</p>",Preprint,2023-09-19 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Julia Chocarro
Alberto J. Rico
Goiaz Ariznabarreta
Elvira Roda
Adriana Honrubia
Maria Collantes
Ivan Peñuelas
Alfonso Vazquez
Ana I Rodriguez-Perez
Jose L Labandeira-Garcia
Miquel Vila
Jose L. Lanciego",cc-by-4.0,W4386841918,A5055196927,Julia Chocarro,0000-0002-3670-3459
574,8359416,2023-09-19T13:43:02.776231+00:00,10.5281/zenodo.8359416,Neuromelanin accumulation drives endogenous synucleinopathy in non-human primates,"<p>Although neuromelanin (NMel) is a dark pigment characteristic of dopaminergic neurons in the human substantia nigra pars compacta (SNpc), its potential role in the pathogenesis of Parkinson&rsquo;s disease (PD) has often been neglected since most commonly used laboratory animals lack NMel. Here we took advantage of adeno-associated viral vectors encoding the human tyrosinase gene for triggering a time-dependent NMel accumulation within SNpc dopaminergic neurons in macaques up to similar levels of pigmentation as observed in elderly humans. Furthermore, NMel accumulation induced an endogenous synucleinopathy mimicking intracellular inclusions typically observed in PD together with a progressive degeneration of NMel-expressing dopaminergic neurons. Moreover, Lewy body-like intracellular inclusions were observed in cortical areas of the frontal lobe receiving dopaminergic innervation, supporting a circuit-specific anterograde spread of endogenous synucleinopathy by permissive trans-synaptic templating. In summary, the conducted strategy resulted in the development and characterization of a new macaque model of PD matching the known neuropathology of this disorder with unprecedented accuracy. Most importantly, evidence is provided showing that intracellular aggregation of endogenous alpha-synuclein is triggered by NMel accumulation, therefore any therapeutic approach intended to decrease NMel levels may provide appealing choices for the successful implementation of novel PD therapeutics.</p>",Preprint,2023-09-19 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Julia Chocarro
Alberto J. Rico
Goiaz Ariznabarreta
Elvira Roda
Adriana Honrubia
Maria Collantes
Ivan Peñuelas
Alfonso Vazquez
Ana I Rodriguez-Perez
Jose L Labandeira-Garcia
Miquel Vila
Jose L. Lanciego",cc-by-4.0,W4386841918,A5029237737,Alberto J. Rico,0000-0002-9067-5444
575,8359416,2023-09-19T13:43:02.776231+00:00,10.5281/zenodo.8359416,Neuromelanin accumulation drives endogenous synucleinopathy in non-human primates,"<p>Although neuromelanin (NMel) is a dark pigment characteristic of dopaminergic neurons in the human substantia nigra pars compacta (SNpc), its potential role in the pathogenesis of Parkinson&rsquo;s disease (PD) has often been neglected since most commonly used laboratory animals lack NMel. Here we took advantage of adeno-associated viral vectors encoding the human tyrosinase gene for triggering a time-dependent NMel accumulation within SNpc dopaminergic neurons in macaques up to similar levels of pigmentation as observed in elderly humans. Furthermore, NMel accumulation induced an endogenous synucleinopathy mimicking intracellular inclusions typically observed in PD together with a progressive degeneration of NMel-expressing dopaminergic neurons. Moreover, Lewy body-like intracellular inclusions were observed in cortical areas of the frontal lobe receiving dopaminergic innervation, supporting a circuit-specific anterograde spread of endogenous synucleinopathy by permissive trans-synaptic templating. In summary, the conducted strategy resulted in the development and characterization of a new macaque model of PD matching the known neuropathology of this disorder with unprecedented accuracy. Most importantly, evidence is provided showing that intracellular aggregation of endogenous alpha-synuclein is triggered by NMel accumulation, therefore any therapeutic approach intended to decrease NMel levels may provide appealing choices for the successful implementation of novel PD therapeutics.</p>",Preprint,2023-09-19 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Julia Chocarro
Alberto J. Rico
Goiaz Ariznabarreta
Elvira Roda
Adriana Honrubia
Maria Collantes
Ivan Peñuelas
Alfonso Vazquez
Ana I Rodriguez-Perez
Jose L Labandeira-Garcia
Miquel Vila
Jose L. Lanciego",cc-by-4.0,W4386841918,A5046597231,Goiaz Ariznabarreta,0000-0002-8975-8971
576,8359416,2023-09-19T13:43:02.776231+00:00,10.5281/zenodo.8359416,Neuromelanin accumulation drives endogenous synucleinopathy in non-human primates,"<p>Although neuromelanin (NMel) is a dark pigment characteristic of dopaminergic neurons in the human substantia nigra pars compacta (SNpc), its potential role in the pathogenesis of Parkinson&rsquo;s disease (PD) has often been neglected since most commonly used laboratory animals lack NMel. Here we took advantage of adeno-associated viral vectors encoding the human tyrosinase gene for triggering a time-dependent NMel accumulation within SNpc dopaminergic neurons in macaques up to similar levels of pigmentation as observed in elderly humans. Furthermore, NMel accumulation induced an endogenous synucleinopathy mimicking intracellular inclusions typically observed in PD together with a progressive degeneration of NMel-expressing dopaminergic neurons. Moreover, Lewy body-like intracellular inclusions were observed in cortical areas of the frontal lobe receiving dopaminergic innervation, supporting a circuit-specific anterograde spread of endogenous synucleinopathy by permissive trans-synaptic templating. In summary, the conducted strategy resulted in the development and characterization of a new macaque model of PD matching the known neuropathology of this disorder with unprecedented accuracy. Most importantly, evidence is provided showing that intracellular aggregation of endogenous alpha-synuclein is triggered by NMel accumulation, therefore any therapeutic approach intended to decrease NMel levels may provide appealing choices for the successful implementation of novel PD therapeutics.</p>",Preprint,2023-09-19 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Julia Chocarro
Alberto J. Rico
Goiaz Ariznabarreta
Elvira Roda
Adriana Honrubia
Maria Collantes
Ivan Peñuelas
Alfonso Vazquez
Ana I Rodriguez-Perez
Jose L Labandeira-Garcia
Miquel Vila
Jose L. Lanciego",cc-by-4.0,W4386841918,A5002584391,Elvira Roda,0000-0002-2229-3639
577,8359416,2023-09-19T13:43:02.776231+00:00,10.5281/zenodo.8359416,Neuromelanin accumulation drives endogenous synucleinopathy in non-human primates,"<p>Although neuromelanin (NMel) is a dark pigment characteristic of dopaminergic neurons in the human substantia nigra pars compacta (SNpc), its potential role in the pathogenesis of Parkinson&rsquo;s disease (PD) has often been neglected since most commonly used laboratory animals lack NMel. Here we took advantage of adeno-associated viral vectors encoding the human tyrosinase gene for triggering a time-dependent NMel accumulation within SNpc dopaminergic neurons in macaques up to similar levels of pigmentation as observed in elderly humans. Furthermore, NMel accumulation induced an endogenous synucleinopathy mimicking intracellular inclusions typically observed in PD together with a progressive degeneration of NMel-expressing dopaminergic neurons. Moreover, Lewy body-like intracellular inclusions were observed in cortical areas of the frontal lobe receiving dopaminergic innervation, supporting a circuit-specific anterograde spread of endogenous synucleinopathy by permissive trans-synaptic templating. In summary, the conducted strategy resulted in the development and characterization of a new macaque model of PD matching the known neuropathology of this disorder with unprecedented accuracy. Most importantly, evidence is provided showing that intracellular aggregation of endogenous alpha-synuclein is triggered by NMel accumulation, therefore any therapeutic approach intended to decrease NMel levels may provide appealing choices for the successful implementation of novel PD therapeutics.</p>",Preprint,2023-09-19 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Julia Chocarro
Alberto J. Rico
Goiaz Ariznabarreta
Elvira Roda
Adriana Honrubia
Maria Collantes
Ivan Peñuelas
Alfonso Vazquez
Ana I Rodriguez-Perez
Jose L Labandeira-Garcia
Miquel Vila
Jose L. Lanciego",cc-by-4.0,W4386841918,A5001636938,Adriana Honrubia,0000-0001-7850-5234
578,8359416,2023-09-19T13:43:02.776231+00:00,10.5281/zenodo.8359416,Neuromelanin accumulation drives endogenous synucleinopathy in non-human primates,"<p>Although neuromelanin (NMel) is a dark pigment characteristic of dopaminergic neurons in the human substantia nigra pars compacta (SNpc), its potential role in the pathogenesis of Parkinson&rsquo;s disease (PD) has often been neglected since most commonly used laboratory animals lack NMel. Here we took advantage of adeno-associated viral vectors encoding the human tyrosinase gene for triggering a time-dependent NMel accumulation within SNpc dopaminergic neurons in macaques up to similar levels of pigmentation as observed in elderly humans. Furthermore, NMel accumulation induced an endogenous synucleinopathy mimicking intracellular inclusions typically observed in PD together with a progressive degeneration of NMel-expressing dopaminergic neurons. Moreover, Lewy body-like intracellular inclusions were observed in cortical areas of the frontal lobe receiving dopaminergic innervation, supporting a circuit-specific anterograde spread of endogenous synucleinopathy by permissive trans-synaptic templating. In summary, the conducted strategy resulted in the development and characterization of a new macaque model of PD matching the known neuropathology of this disorder with unprecedented accuracy. Most importantly, evidence is provided showing that intracellular aggregation of endogenous alpha-synuclein is triggered by NMel accumulation, therefore any therapeutic approach intended to decrease NMel levels may provide appealing choices for the successful implementation of novel PD therapeutics.</p>",Preprint,2023-09-19 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Julia Chocarro
Alberto J. Rico
Goiaz Ariznabarreta
Elvira Roda
Adriana Honrubia
Maria Collantes
Ivan Peñuelas
Alfonso Vazquez
Ana I Rodriguez-Perez
Jose L Labandeira-Garcia
Miquel Vila
Jose L. Lanciego",cc-by-4.0,W4386841918,A5007339532,María Collantes,0000-0003-1162-1470
579,8359416,2023-09-19T13:43:02.776231+00:00,10.5281/zenodo.8359416,Neuromelanin accumulation drives endogenous synucleinopathy in non-human primates,"<p>Although neuromelanin (NMel) is a dark pigment characteristic of dopaminergic neurons in the human substantia nigra pars compacta (SNpc), its potential role in the pathogenesis of Parkinson&rsquo;s disease (PD) has often been neglected since most commonly used laboratory animals lack NMel. Here we took advantage of adeno-associated viral vectors encoding the human tyrosinase gene for triggering a time-dependent NMel accumulation within SNpc dopaminergic neurons in macaques up to similar levels of pigmentation as observed in elderly humans. Furthermore, NMel accumulation induced an endogenous synucleinopathy mimicking intracellular inclusions typically observed in PD together with a progressive degeneration of NMel-expressing dopaminergic neurons. Moreover, Lewy body-like intracellular inclusions were observed in cortical areas of the frontal lobe receiving dopaminergic innervation, supporting a circuit-specific anterograde spread of endogenous synucleinopathy by permissive trans-synaptic templating. In summary, the conducted strategy resulted in the development and characterization of a new macaque model of PD matching the known neuropathology of this disorder with unprecedented accuracy. Most importantly, evidence is provided showing that intracellular aggregation of endogenous alpha-synuclein is triggered by NMel accumulation, therefore any therapeutic approach intended to decrease NMel levels may provide appealing choices for the successful implementation of novel PD therapeutics.</p>",Preprint,2023-09-19 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Julia Chocarro
Alberto J. Rico
Goiaz Ariznabarreta
Elvira Roda
Adriana Honrubia
Maria Collantes
Ivan Peñuelas
Alfonso Vazquez
Ana I Rodriguez-Perez
Jose L Labandeira-Garcia
Miquel Vila
Jose L. Lanciego",cc-by-4.0,W4386841918,A5013934560,Iván Peñuelas,0000-0001-8008-976X
580,8359416,2023-09-19T13:43:02.776231+00:00,10.5281/zenodo.8359416,Neuromelanin accumulation drives endogenous synucleinopathy in non-human primates,"<p>Although neuromelanin (NMel) is a dark pigment characteristic of dopaminergic neurons in the human substantia nigra pars compacta (SNpc), its potential role in the pathogenesis of Parkinson&rsquo;s disease (PD) has often been neglected since most commonly used laboratory animals lack NMel. Here we took advantage of adeno-associated viral vectors encoding the human tyrosinase gene for triggering a time-dependent NMel accumulation within SNpc dopaminergic neurons in macaques up to similar levels of pigmentation as observed in elderly humans. Furthermore, NMel accumulation induced an endogenous synucleinopathy mimicking intracellular inclusions typically observed in PD together with a progressive degeneration of NMel-expressing dopaminergic neurons. Moreover, Lewy body-like intracellular inclusions were observed in cortical areas of the frontal lobe receiving dopaminergic innervation, supporting a circuit-specific anterograde spread of endogenous synucleinopathy by permissive trans-synaptic templating. In summary, the conducted strategy resulted in the development and characterization of a new macaque model of PD matching the known neuropathology of this disorder with unprecedented accuracy. Most importantly, evidence is provided showing that intracellular aggregation of endogenous alpha-synuclein is triggered by NMel accumulation, therefore any therapeutic approach intended to decrease NMel levels may provide appealing choices for the successful implementation of novel PD therapeutics.</p>",Preprint,2023-09-19 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Julia Chocarro
Alberto J. Rico
Goiaz Ariznabarreta
Elvira Roda
Adriana Honrubia
Maria Collantes
Ivan Peñuelas
Alfonso Vazquez
Ana I Rodriguez-Perez
Jose L Labandeira-Garcia
Miquel Vila
Jose L. Lanciego",cc-by-4.0,W4386841918,A5025130042,Alfonso Vazquez,
581,8359416,2023-09-19T13:43:02.776231+00:00,10.5281/zenodo.8359416,Neuromelanin accumulation drives endogenous synucleinopathy in non-human primates,"<p>Although neuromelanin (NMel) is a dark pigment characteristic of dopaminergic neurons in the human substantia nigra pars compacta (SNpc), its potential role in the pathogenesis of Parkinson&rsquo;s disease (PD) has often been neglected since most commonly used laboratory animals lack NMel. Here we took advantage of adeno-associated viral vectors encoding the human tyrosinase gene for triggering a time-dependent NMel accumulation within SNpc dopaminergic neurons in macaques up to similar levels of pigmentation as observed in elderly humans. Furthermore, NMel accumulation induced an endogenous synucleinopathy mimicking intracellular inclusions typically observed in PD together with a progressive degeneration of NMel-expressing dopaminergic neurons. Moreover, Lewy body-like intracellular inclusions were observed in cortical areas of the frontal lobe receiving dopaminergic innervation, supporting a circuit-specific anterograde spread of endogenous synucleinopathy by permissive trans-synaptic templating. In summary, the conducted strategy resulted in the development and characterization of a new macaque model of PD matching the known neuropathology of this disorder with unprecedented accuracy. Most importantly, evidence is provided showing that intracellular aggregation of endogenous alpha-synuclein is triggered by NMel accumulation, therefore any therapeutic approach intended to decrease NMel levels may provide appealing choices for the successful implementation of novel PD therapeutics.</p>",Preprint,2023-09-19 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Julia Chocarro
Alberto J. Rico
Goiaz Ariznabarreta
Elvira Roda
Adriana Honrubia
Maria Collantes
Ivan Peñuelas
Alfonso Vazquez
Ana I Rodriguez-Perez
Jose L Labandeira-Garcia
Miquel Vila
Jose L. Lanciego",cc-by-4.0,W4386841918,A5048432018,Ana I. Rodríguez‐Pérez,0000-0003-1354-8799
582,8359416,2023-09-19T13:43:02.776231+00:00,10.5281/zenodo.8359416,Neuromelanin accumulation drives endogenous synucleinopathy in non-human primates,"<p>Although neuromelanin (NMel) is a dark pigment characteristic of dopaminergic neurons in the human substantia nigra pars compacta (SNpc), its potential role in the pathogenesis of Parkinson&rsquo;s disease (PD) has often been neglected since most commonly used laboratory animals lack NMel. Here we took advantage of adeno-associated viral vectors encoding the human tyrosinase gene for triggering a time-dependent NMel accumulation within SNpc dopaminergic neurons in macaques up to similar levels of pigmentation as observed in elderly humans. Furthermore, NMel accumulation induced an endogenous synucleinopathy mimicking intracellular inclusions typically observed in PD together with a progressive degeneration of NMel-expressing dopaminergic neurons. Moreover, Lewy body-like intracellular inclusions were observed in cortical areas of the frontal lobe receiving dopaminergic innervation, supporting a circuit-specific anterograde spread of endogenous synucleinopathy by permissive trans-synaptic templating. In summary, the conducted strategy resulted in the development and characterization of a new macaque model of PD matching the known neuropathology of this disorder with unprecedented accuracy. Most importantly, evidence is provided showing that intracellular aggregation of endogenous alpha-synuclein is triggered by NMel accumulation, therefore any therapeutic approach intended to decrease NMel levels may provide appealing choices for the successful implementation of novel PD therapeutics.</p>",Preprint,2023-09-19 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Julia Chocarro
Alberto J. Rico
Goiaz Ariznabarreta
Elvira Roda
Adriana Honrubia
Maria Collantes
Ivan Peñuelas
Alfonso Vazquez
Ana I Rodriguez-Perez
Jose L Labandeira-Garcia
Miquel Vila
Jose L. Lanciego",cc-by-4.0,W4386841918,A5005884041,José L. Labandeira‐García,0000-0002-8243-9791
583,8359416,2023-09-19T13:43:02.776231+00:00,10.5281/zenodo.8359416,Neuromelanin accumulation drives endogenous synucleinopathy in non-human primates,"<p>Although neuromelanin (NMel) is a dark pigment characteristic of dopaminergic neurons in the human substantia nigra pars compacta (SNpc), its potential role in the pathogenesis of Parkinson&rsquo;s disease (PD) has often been neglected since most commonly used laboratory animals lack NMel. Here we took advantage of adeno-associated viral vectors encoding the human tyrosinase gene for triggering a time-dependent NMel accumulation within SNpc dopaminergic neurons in macaques up to similar levels of pigmentation as observed in elderly humans. Furthermore, NMel accumulation induced an endogenous synucleinopathy mimicking intracellular inclusions typically observed in PD together with a progressive degeneration of NMel-expressing dopaminergic neurons. Moreover, Lewy body-like intracellular inclusions were observed in cortical areas of the frontal lobe receiving dopaminergic innervation, supporting a circuit-specific anterograde spread of endogenous synucleinopathy by permissive trans-synaptic templating. In summary, the conducted strategy resulted in the development and characterization of a new macaque model of PD matching the known neuropathology of this disorder with unprecedented accuracy. Most importantly, evidence is provided showing that intracellular aggregation of endogenous alpha-synuclein is triggered by NMel accumulation, therefore any therapeutic approach intended to decrease NMel levels may provide appealing choices for the successful implementation of novel PD therapeutics.</p>",Preprint,2023-09-19 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Julia Chocarro
Alberto J. Rico
Goiaz Ariznabarreta
Elvira Roda
Adriana Honrubia
Maria Collantes
Ivan Peñuelas
Alfonso Vazquez
Ana I Rodriguez-Perez
Jose L Labandeira-Garcia
Miquel Vila
Jose L. Lanciego",cc-by-4.0,W4386841918,A5059189782,Miquel Vila,0000-0002-1352-989X
584,8359416,2023-09-19T13:43:02.776231+00:00,10.5281/zenodo.8359416,Neuromelanin accumulation drives endogenous synucleinopathy in non-human primates,"<p>Although neuromelanin (NMel) is a dark pigment characteristic of dopaminergic neurons in the human substantia nigra pars compacta (SNpc), its potential role in the pathogenesis of Parkinson&rsquo;s disease (PD) has often been neglected since most commonly used laboratory animals lack NMel. Here we took advantage of adeno-associated viral vectors encoding the human tyrosinase gene for triggering a time-dependent NMel accumulation within SNpc dopaminergic neurons in macaques up to similar levels of pigmentation as observed in elderly humans. Furthermore, NMel accumulation induced an endogenous synucleinopathy mimicking intracellular inclusions typically observed in PD together with a progressive degeneration of NMel-expressing dopaminergic neurons. Moreover, Lewy body-like intracellular inclusions were observed in cortical areas of the frontal lobe receiving dopaminergic innervation, supporting a circuit-specific anterograde spread of endogenous synucleinopathy by permissive trans-synaptic templating. In summary, the conducted strategy resulted in the development and characterization of a new macaque model of PD matching the known neuropathology of this disorder with unprecedented accuracy. Most importantly, evidence is provided showing that intracellular aggregation of endogenous alpha-synuclein is triggered by NMel accumulation, therefore any therapeutic approach intended to decrease NMel levels may provide appealing choices for the successful implementation of novel PD therapeutics.</p>",Preprint,2023-09-19 00:00:00,"personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal
personal","Julia Chocarro
Alberto J. Rico
Goiaz Ariznabarreta
Elvira Roda
Adriana Honrubia
Maria Collantes
Ivan Peñuelas
Alfonso Vazquez
Ana I Rodriguez-Perez
Jose L Labandeira-Garcia
Miquel Vila
Jose L. Lanciego",cc-by-4.0,W4386841918,A5079288330,José L. Lanciego,0000-0003-2301-5419
585,13887806,2024-10-18T22:38:49.212939+00:00,10.5281/zenodo.13887806,"Data from ""GEARBOCS: An Adeno Associated Virus Tool for In Vivo Gene Editing in Astrocytes""","<p>Data from ""GEARBOCS: An Adeno Associated Virus Tool for In Vivo Gene Editing in Astrocytes"". Folders contain data corresponding to each figure. Additional readme files are included with each figure folder to explain the data contained there.</p>",Dataset,2024-10-03 00:00:00,"personal
personal
personal
personal
personal
personal
personal","Savage, Justin
Sivadasan Bindu, Dhanesh
Brose, Nicholas
Bradley, Luke
Dimond, Kylie
Tan, Christabel
Eroglu, Cagla",cc-by-4.0,,,,
586,7149420,2022-10-13T14:42:52.815226+00:00,10.5281/zenodo.7149420,Native MS of MIGA2,<p>Native MS analysis datasheet of&nbsp;human MIGA2 soluble portion (purified from bacteria).</p>,Dataset,2022-10-13 00:00:00,personal,Zhouping Hong,cc-by-4.0,W4393536035,A5072197894,Zhouping Hong,0000-0002-8513-3288
587,8385479,2023-09-28T08:21:28.519473+00:00,10.5281/zenodo.8385479,Parkinson's VPS35[D620N] retromer lysosomal dysfunction induces LRRK2 mediated lysosomal association of RILPL1 and TMEM55B,"<p>Primary data associated with the manuscript&nbsp;<strong>&quot;Parkinson&rsquo;s VPS35[D620N] mutation induces LRRK2 mediated lysosomal association of RILPL1 and TMEM55B&quot; (Prosenjit Pal, Matthew Taylor, Pui Yiu Lam, Francesca Tonelli, Chloe A.Hecht, Pawel Lis, Raja S. Nirujogi,Toan K. Phung, Wondwossen M.Yeshaw, Ebsy Jaimon, Rotimi Fasimoye, Emily A. Dickie, MelanieWightman, Thomas Macartney, Suzanne R. Pfeffer and Dario R. Alessi)</strong></p>

<p>-- This is un updated version (after revision round #1) of Primary data associated with the manuscript &quot;<strong>Parkinson&rsquo;s VPS35[D620N] retromer lysosomal dysfunction induces LRRK2 mediated lysosomal association of RILPL1 and TMEM55B&quot;&nbsp;</strong>(<strong>Prosenjit Pal, Matthew Taylor, Pui Yiu Lam, Francesca Tonelli, Chloe A. Hecht, Pawel Lis, Raja S. Nirujogi, Toan K. Phung, Emily A. Dickie, Mel Wightman, Thomas Macartney, Suzanne R. Pfeffer&nbsp;and Dario R. Alessi</strong>).&nbsp;These include&nbsp;raw immunoblotting data (annotated .tiff exports of Image Studio Lite Licor scans) with&nbsp;their quantitation (.xlsx files) and graphs with statistical analysis obtained using GraphPad Prism&nbsp;(.pzf files).</p>",Preprint,2023-05-02 00:00:00,"personal
personal
personal
personal","Prosenjit Pal
Matthew Taylor
Francesca Tonelli
Rotimi Fasimoye",cc-by-4.0,W4387208457,A5038587130,Prosenjit Pal,0000-0001-6848-4863
